"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"12/21/2020","Steam Games","STEAMPOWERED.COM 425-952-2985 WA","19.99","debit","Entertainment","DISCOVER IT CHROME CARD","",""
"12/21/2020","I V Y Labs, Inc.","I V Y LABS, INC. 4154032489 CA","35.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"12/21/2020","LF GIFT LLC SPARKS NV","LF GIFT LLC SPARKS NV","10.83","debit","Gift","DISCOVER IT CHROME CARD","",""
"12/21/2020","Steam Games","STEAMPOWERED.COM 425-952-2985 WA","19.99","debit","Entertainment","DISCOVER IT CHROME CARD","",""
"12/21/2020","Target","TARGET SPARKS NV","59.23","debit","Shopping","DISCOVER IT CHROME CARD","",""
"12/21/2020","CASHBACK BONUS REDEMPTION payment/STMT CRDT","CASHBACK BONUS REDEMPTION PYMT/STMT CRDT","15.72","credit","Bonus","DISCOVER IT CHROME CARD","",""
"12/19/2020","CHEGG ORDER 844-224-5952 CA","CHEGG ORDER 844-224-5952 CA","14.95","debit","Books & Supplies","DISCOVER IT CHROME CARD","",""
"12/18/2020","RedEnvelope","REDEVELOPMENT AGENCY OF RENO NV","27.00","debit","Gift","DISCOVER IT CHROME CARD","",""
"12/16/2020","RHMG 2300 S CARSON ST CARSON CITY NV","RHMG 2300 S CARSON ST CARSON CITY NV","40.00","debit","Service & Parts","DISCOVER IT CHROME CARD","",""
"12/16/2020","EAGLE GAS #2 CARSON CITY NV","EAGLE GAS #2 CARSON CITY NV","22.35","debit","Gas & Fuel","DISCOVER IT CHROME CARD","",""
"12/15/2020","ANTONIOS RENO NV","ANTONIOS RENO NV","10.66","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"12/15/2020","Smith's Food","SMITHS FOOD # 4344 RENO NV","11.39","debit","Groceries","DISCOVER IT CHROME CARD","",""
"12/15/2020","Amazon","AMZN MKTP US*NS0WC92Q3 AMZN.COM/BILLWA4Y17EA0BWFZ","58.25","debit","Shopping","DISCOVER IT CHROME CARD","",""
"12/14/2020","I V Y Labs, Inc.","I V Y LABS, INC. 4154032489 CA","35.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"12/14/2020","Interest Payment","Interest Payment","0.12","credit","Interest Income","High Yield Savings Acct","",""
"12/13/2020","Amazon","AMAZON PRIME*RO1R31DB3 AMZN.COM/BILLWA3DWET22ZDWM","6.49","debit","Shopping","DISCOVER IT CHROME CARD","",""
"12/11/2020","Amazon","AMZN MKTP US*CA68X9I43 AMZN.COM/BILLWA6R5OZDQNL5R","65.91","debit","Shopping","DISCOVER IT CHROME CARD","",""
"12/11/2020","Egg Roll King 3","EGG ROLL KING RENO NV","21.67","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"12/11/2020","Amazon","AMZN MKTP US*0E5PV4RW3 AMZN.COM/BILLWA34OH2XYO9Y9","29.22","debit","Shopping","DISCOVER IT CHROME CARD","",""
"12/10/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","350.00","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"12/08/2020","SMITHS-FUEL #9344 RENO NV","SMITHS-FUEL #9344 RENO NV","33.91","debit","Gas & Fuel","DISCOVER IT CHROME CARD","",""
"12/07/2020","Starbucks","STARBUCKS 800-782-7282 800-782-7282 WAAPPLE PAY EN","10.00","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"12/07/2020","I V Y Labs, Inc.","I V Y LABS, INC. 4154032489 CA","35.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"12/05/2020","Udemy","UDEMY: ONLINE COURSES 8888385432 CA","34.98","debit","Tuition","DISCOVER IT CHROME CARD","",""
"12/05/2020","Amazon","AMZN MKTP US*GD18L6CZ3 AMZN.COM/BILLWA5FPP05Y1FGV","14.06","debit","Shopping","DISCOVER IT CHROME CARD","",""
"12/05/2020","Amazon","AMZN MKTP US*9F9AF2RI3 AMZN.COM/BILLWA5KFPLKSKA28","48.03","debit","Shopping","DISCOVER IT CHROME CARD","",""
"12/03/2020","McDonald's","MCDONALD'S F10489 RENO NV","12.42","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"12/02/2020","SMITHS 5344 RENO NV","SMITHS 5344 RENO NV","143.35","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/30/2020","Starbucks","STARBUCKS 800-782-7282 800-782-7282 WAAPPLE PAY EN","10.00","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"11/30/2020","I V Y Labs, Inc.","I V Y LABS, INC. 4154032489 CA","35.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"11/30/2020","Amazon","AMZN MKTP US*DV9139I03 AMZN.COM/BILLWA2PZRUZEYKFT","57.14","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/30/2020","Amazon","AMZN MKTP US*HH7040KO3 AMZN.COM/BILLWA1JGRASMVC1T","63.88","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/30/2020","Internet transfer to BANK OF AMERICA, N.A. DDA account","Internet transfer to BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","30.00","debit","Transfer","High Yield Savings Acct","",""
"11/30/2020","Express Internet transfer to BANK OF AMERICA, N.A. DDA account","Express Internet transfer to BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","70.00","debit","Transfer","High Yield Savings Acct","",""
"11/30/2020","Express Internet transfer to BANK OF AMERICA, N.A. DDA account","Express Internet transfer to BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","100.00","debit","Transfer","High Yield Savings Acct","",""
"11/29/2020","Amazon","AMZN MKTP US*1M6F90PQ3 AMZN.COM/BILLWA27LAX83LSL0","7.52","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/29/2020","Amazon","AMZN MKTP US*FV5DI2A63 AMZN.COM/BILLWA7R3AKPK1TO2","24.74","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/29/2020","Amazon","AMAZON.COM*TD7W66A63 AMZN.COM/BILLWA20E7IVIYS5U","27.06","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/28/2020","Amazon","AMZN MKTP US*QX4IV1013 AMZN.COM/BILLWA6AU2B0KTO0X","75.11","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/27/2020","Pilot Travel Center","PILOT 01005 FERNLEY NV","27.92","debit","Gas & Fuel","DISCOVER IT CHROME CARD","",""
"11/27/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","179.70","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"11/25/2020","Victoria's Secret","VICTORIASSECRET.COM 800-888-1500 OH","3.79","debit","Clothing","DISCOVER IT CHROME CARD","",""
"11/25/2020","UHC VPC 6172043500 MA","UHC VPC 6172043500 MA","69.00","debit","Health Insurance","DISCOVER IT CHROME CARD","",""
"11/24/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","250.00","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"11/23/2020","Smith's Food","SMITHS FOOD # 4344 RENO NV","33.63","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/23/2020","I V Y Labs, Inc.","I V Y LABS, INC. 4154032489 CA","35.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"11/23/2020","Internet transfer to BANK OF AMERICA, N.A. DDA account","Internet transfer to BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","250.00","debit","Transfer","High Yield Savings Acct","",""
"11/22/2020","Kei Sushi","KEI SUSHI RENO NV","33.80","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"11/21/2020","VIOC IG0001 RENO NV","VIOC IG0001 RENO NV","47.38","debit","Service & Parts","DISCOVER IT CHROME CARD","",""
"11/21/2020","Smith's Food","SMITHS FOOD # 4344 RENO NV","20.77","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/19/2020","CHEGG ORDER 844-224-5952 CA","CHEGG ORDER 844-224-5952 CA","14.95","debit","Books & Supplies","DISCOVER IT CHROME CARD","",""
"11/19/2020","Smith's Food","SMITHS FOOD # 4344 RENO NV","16.45","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/18/2020","SMITHS 5344 RENO NV","SMITHS 5344 RENO NV","3.09","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/18/2020","SMITHS 5344 RENO NV","SMITHS 5344 RENO NV","4.99","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/18/2020","SMITHS 5344 RENO NV","SMITHS 5344 RENO NV","21.68","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/18/2020","SMITHS 5344 RENO NV","SMITHS 5344 RENO NV","47.14","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/17/2020","DIANA WRIGHT, PSY.D, LLC RENO NV","DIANA WRIGHT, PSY.D, LLC RENO NV","35.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"11/14/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","200.00","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"11/14/2020","Interest Payment","Interest Payment","0.33","credit","Interest Income","High Yield Savings Acct","",""
"11/13/2020","Amazon","AMAZON PRIME*284E76RG2 AMZN.COM/BILLWA4OQOEQAJG5I","6.49","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/13/2020","SP * UNUS ANNUS 6305042423 IL","SP * UNUS ANNUS 6305042423 IL","63.09","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/13/2020","CASHBACK BONUS REDEMPTION payment/STMT CRDT","CASHBACK BONUS REDEMPTION PYMT/STMT CRDT","16.25","credit","Bonus","DISCOVER IT CHROME CARD","",""
"11/12/2020","Shell","SHELL 57429902208 RENO NV","34.19","debit","Gas & Fuel","DISCOVER IT CHROME CARD","",""
"11/12/2020","Starbucks","STARBUCKS STORE 09767 RENO NV683346","5.36","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"11/10/2020","DIANA WRIGHT, PSY.D, LLC RENO NV","DIANA WRIGHT, PSY.D, LLC RENO NV","35.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"11/10/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","300.00","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"11/10/2020","Internet transfer from BANK OF AMERICA, N.A. DDA account","Internet transfer from BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","100.00","credit","Transfer","High Yield Savings Acct","",""
"11/08/2020","GrubHub","GRUBHUBFINBOMBSUSHIBU 877-585-1085 NYAPPLE PAY END","23.47","debit","Food & Dining","DISCOVER IT CHROME CARD","",""
"11/07/2020","Victoria's Secret","VICTORIASSECRET.COM 800-888-1500 OH","18.94","debit","Clothing","DISCOVER IT CHROME CARD","",""
"11/06/2020","SP * YOUTOOZ 8339688669 CA","SP * YOUTOOZ 8339688669 CA","65.98","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/05/2020","GrubHub","GRUBHUBCAFECAPELLO 877-585-1085 NYAPPLE PAY ENDING","22.11","debit","Food & Dining","DISCOVER IT CHROME CARD","",""
"11/05/2020","Internet transfer from BANK OF AMERICA, N.A. DDA account","Internet transfer from BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","30.20","credit","Transfer","High Yield Savings Acct","",""
"11/04/2020","SP * UNUS ANNUS 630-504-2423 ILAPPLE PAY ENDING IN","SP * UNUS ANNUS 630-504-2423 ILAPPLE PAY ENDING IN","41.32","debit","Clothing","DISCOVER IT CHROME CARD","",""
"11/04/2020","POSTMATES TIP 8778877815 CAAPPLE PAY ENDING IN 276","POSTMATES TIP 8778877815 CAAPPLE PAY ENDING IN 276","4.61","debit","Food & Dining","DISCOVER IT CHROME CARD","",""
"11/04/2020","POSTMATES 7FC88 RAISIN 8778877815 CAAPPLE PAY ENDI","POSTMATES 7FC88 RAISIN 8778877815 CAAPPLE PAY ENDI","25.59","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/04/2020","Express Internet transfer to BANK OF AMERICA, N.A. DDA account","Express Internet transfer to BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","70.00","debit","Transfer for Cash Spending","High Yield Savings Acct","",""
"11/03/2020","DIANA WRIGHT, PSY.D, LLC RENO NV","DIANA WRIGHT, PSY.D, LLC RENO NV","105.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"11/03/2020","Instacart","INSTACART 8882467822 CA","59.07","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/02/2020","WEBMERCHANT ATLANTA GA","WEBMERCHANT ATLANTA GA","39.72","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"11/02/2020","Walgreens","WALGREENS #5295 RENO NV","29.32","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/02/2020","Victoria's Secret","VICTORIASSECRET.COM 800-888-1500 OH","23.82","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/31/2020","Golden Flower Vietnamese Restaurant","GOLDEN FLOWER VIETNAMESE RENO NV","19.49","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"10/30/2020","Internet transfer from BANK OF AMERICA, N.A. DDA account","Internet transfer from BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","46.55","credit","Transfer","High Yield Savings Acct","",""
"10/28/2020","Internet transfer from BANK OF AMERICA, N.A. DDA account","Internet transfer from BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","14.00","credit","Savings","High Yield Savings Acct","",""
"10/27/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","500.00","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"10/26/2020","Second City Prints","SECOND CITY PRINTS UNU 6305042423 IL","107.09","debit","Business Services","DISCOVER IT CHROME CARD","",""
"10/26/2020","Internet transfer to BANK OF AMERICA, N.A. DDA account","Internet transfer to BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","500.00","debit","Transfer","High Yield Savings Acct","",""
"10/25/2020","Amazon","AMZN MKTP US*2T5Q416D2 AMZN.COM/BILLWA4BN1WRVXM7I","41.13","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/23/2020","Internet transfer to BANK OF AMERICA, N.A. DDA account","Internet transfer to BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","150.00","debit","Transfer","High Yield Savings Acct","",""
"10/21/2020","Renown","RENOWN MEDICAL GRP N HIL RENO NV","50.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"10/21/2020","Instacart","INSTACART 8882467822 CA","36.80","debit","Groceries","DISCOVER IT CHROME CARD","",""
"10/20/2020","CHEGG ORDER 844-224-5952 CA","CHEGG ORDER 844-224-5952 CA","14.95","debit","Books & Supplies","DISCOVER IT CHROME CARD","",""
"10/16/2020","Sam's Club","SAM'S CLUB 04768 RENO NV","90.12","debit","Groceries","DISCOVER IT CHROME CARD","",""
"10/16/2020","Smith's Food","SMITHS FOOD # 4344 RENO NV","23.30","debit","Groceries","DISCOVER IT CHROME CARD","",""
"10/16/2020","Wal-Mart","WALMART SC 02189 RENO (S) NV","41.36","debit","Groceries","DISCOVER IT CHROME CARD","",""
"10/15/2020","Amazon","AMZN MKTP US*MK9BF9RG0 AMZN.COM/BILLWA6FCM8G1YXRS","24.85","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/15/2020","PP*DUTCH BROS NV0601 SAN JOSE CA","PP*DUTCH BROS NV0601 SAN JOSE CA","14.40","debit","Coffee Shops","DISCOVER IT CHROME CARD","",""
"10/15/2020","Sam's Club","SAM'S CLUB 04768 RENO NV","29.09","debit","Gas & Fuel","DISCOVER IT CHROME CARD","",""
"10/15/2020","Amazon","AMZN MKTP US*2T29F2ZK1 AMZN.COM/BILLWA13V5LPAT68C","40.43","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/15/2020","Raley's","RALEY S #115 RENO NV","52.17","debit","Groceries","DISCOVER IT CHROME CARD","",""
"10/15/2020","Blue Fin","BLUEFIN POKE RENO NV","14.94","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"10/14/2020","Amazon","AMAZON.COM*2T3MU2LU1 AMZN.COM/BILLWA2OS1QB97DPL","172.82","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/14/2020","CASHBACK BONUS REDEMPTION payment/STMT CRDT","CASHBACK BONUS REDEMPTION PYMT/STMT CRDT","14.61","credit","Bonus","DISCOVER IT CHROME CARD","",""
"10/14/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","148.56","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"10/14/2020","Interest Payment","Interest Payment","0.95","credit","Interest Income","High Yield Savings Acct","",""
"10/13/2020","Amazon","AMAZON PRIME*MK18A12B0 AMZN.COM/BILLWA6SI39UJXBLP","6.49","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/13/2020","Smith's Food","SMITHS FOOD # 4344 RENO NV","82.32","debit","Groceries","DISCOVER IT CHROME CARD","",""
"10/12/2020","TST* CAFE CAPELLO RENO NV","TST* CAFE CAPELLO RENO NV","13.33","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"10/12/2020","HOUSTON WE HAVE A RENO NV000115292150956707598","SQ *HOUSTON WE HAVE A RENO NV000115292150956707598","65.36","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/11/2020","Raley's","RALEY S #115 RENO NV","26.17","debit","Groceries","DISCOVER IT CHROME CARD","",""
"10/09/2020","DOORDASH*PHO 777 VIETN 6506819470 CA","DOORDASH*PHO 777 VIETN 6506819470 CA","29.39","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"10/09/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","750.00","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"10/08/2020","Internet transfer to BANK OF AMERICA, N.A. DDA account","Internet transfer to BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","750.00","debit","Transfer","High Yield Savings Acct","",""
"10/07/2020","Amazon","AMZN MKTP US*MK6UO0G72 AMZN.COM/BILLWA4WKN4L88690","23.81","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/07/2020","Amazon","AMZN MKTP US*MK9R481U0 AMZN.COM/BILLWA2FRK4VBTSP1","10.82","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/07/2020","Amazon","AMZN MKTP US*MK7RM38X1 AMZN.COM/BILLWA4WTI7AN1F38","21.64","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/06/2020","Amazon","AMAZON PRIME*MK8SW71G2 AMZN.COM/BILLWA1J10ZBJRXM4","0.99","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/02/2020","Shell","SHELL 57429902208 RENO NV","35.39","debit","Gas & Fuel","DISCOVER IT CHROME CARD","",""
"9/29/2020","Internet transfer to BANK OF AMERICA, N.A. DDA account","Internet transfer to BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","200.00","debit","Transfer","High Yield Savings Acct","",""
"9/28/2020","Home Depot","THE HOME DEPOT #3311 RENO NV","51.08","debit","Home Improvement","DISCOVER IT CHROME CARD","",""
"9/28/2020","RedEnvelope","REDEVELOPMENT AGENCY OF RENO NV","12.00","debit","Gift","DISCOVER IT CHROME CARD","",""
"9/25/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","350.00","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"9/25/2020","SMITHS-FUEL #9344 RENO NV","SMITHS-FUEL #9344 RENO NV","36.45","debit","Gas & Fuel","DISCOVER IT CHROME CARD","",""
"9/24/2020","POSTMATES 7FC88 EGG RO 8778877815 CA","POSTMATES 7FC88 EGG RO 8778877815 CA","44.46","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"9/23/2020","Amazon","AMZN MKTP US*M47Y758E2 AMZN.COM/BILLWA6UWSWUHEOHN","179.80","debit","Shopping","DISCOVER IT CHROME CARD","",""
"9/23/2020","Amazon","AMZN MKTP US*M45B62201 AMZN.COM/BILLWA4L9JGG19VVX","53.17","debit","Shopping","DISCOVER IT CHROME CARD","",""
"9/21/2020","MAVERIK #427 RENO NV","MAVERIK #427 RENO NV","13.67","debit","Gas & Fuel","DISCOVER IT CHROME CARD","",""
"9/21/2020","Internet transfer to BANK OF AMERICA, N.A. DDA account","Internet transfer to BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","598.00","debit","Transfer","High Yield Savings Acct","",""
"9/20/2020","Amazon","AMZN MKTP US*M486J9B41 AMZN.COM/BILLWA622TTT9LDTP","214.36","debit","Shopping","DISCOVER IT CHROME CARD","",""
"9/19/2020","Wal-Mart","WAL-MART SC - #4239 RENO NV","124.75","debit","Groceries","DISCOVER IT CHROME CARD","",""
"9/19/2020","ANTONIOS RENO NV","ANTONIOS RENO NV","20.36","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"9/19/2020","McDonald's","MCDONALD'S F10489 RENO NV","3.24","debit","Fast Food","DISCOVER IT CHROME CARD","",""
"9/18/2020","ANTONIOS RENO NV","ANTONIOS RENO NV","13.74","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"9/17/2020","Amazon","AMZN MKTP US*M46ZL3G01 AMZN.COM/BILLWA5M2HJ9R277W","184.04","debit","Shopping","DISCOVER IT CHROME CARD","",""
"9/17/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","350.00","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"9/16/2020","Internet transfer to BANK OF AMERICA, N.A. DDA account","Internet transfer to BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","760.00","debit","Transfer","High Yield Savings Acct","",""
"9/15/2020","RAISING CANE'S 449 SPARKS NV","RAISING CANE'S 449 SPARKS NV","8.46","debit","Fast Food","DISCOVER IT CHROME CARD","",""
"9/15/2020","BANK OF AMERICA FNDTRNSFR","BANK OF AMERICA FNDTRNSFR","568.00","credit","Transfer","High Yield Savings Acct","",""
"9/14/2020","CANON DIRECT 631-330-3000 NY","CANON DIRECT 631-330-3000 NY","109.22","debit","Shopping","DISCOVER IT CHROME CARD","",""
"9/14/2020","CASHBACK BONUS REDEMPTION payment/STMT CRDT","CASHBACK BONUS REDEMPTION PYMT/STMT CRDT","13.09","credit","Bonus","DISCOVER IT CHROME CARD","",""
"9/14/2020","Interest Payment","Interest Payment","1.43","credit","Interest Income","High Yield Savings Acct","",""
"9/14/2020","Internet transfer from BANK OF AMERICA, N.A. DDA account","Internet transfer from BANK OF AMERICA, N.A. DDA account XXXXXXXX8904","160.00","credit","Transfer","High Yield Savings Acct","",""
"9/13/2020","Wendy's","WENDY'S RENO NV","32.58","debit","Fast Food","DISCOVER IT CHROME CARD","",""
"9/10/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","200.00","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"9/09/2020","Raley's","RALEY S #105 RENO NV","31.65","debit","Groceries","DISCOVER IT CHROME CARD","",""
"9/09/2020","Amazon","AMAZON PRIME AMZN.COM/BILLWA5PZPPLTQAGK","12.99","credit","Returned Purchase","DISCOVER IT CHROME CARD","",""
"9/08/2020","Amazon","AMAZON PRIME*MU5AW1PW0 AMZN.COM/BILLWA5MPYVAV5P0H","12.99","debit","Shopping","DISCOVER IT CHROME CARD","",""
